319	922
295	772
301	814
321	826
347	814
263	1040
33	1118
71	1176
7	1230
31	1268
3	1276
123	1246
161	1258
189	1252
189	1210
213	1226
177	1188
183	1160
189	1132
157	1140
173	1104
221	1106
255	1116
257	1152
283	1184
263	1192
249	1230
327	1218
269	1284
321	1124
349	1088
643	394
659	436
613	374
477	524
449	562
455	582
461	612
489	600
521	582
485	568
493	538
527	506
527	536
565	532
563	594
565	626
597	616
601	586
495	634
527	640
517	660
541	676
555	714
547	740
537	789
563	776
585	794
571	839
519	864
455	882
433	918
367	818
385	834
417	822
419	789
401	792
379	788
453	818
457	786
523	950
553	912
631	718
611	762
641	696
693	718
707	750
659	738
663	768
683	808
377	1152
365	1178
383	1224
413	1258
385	1278
433	1230
467	1248
467	1272
431	1286
505	1220
549	1216
553	1194
553	1246
693	1228
547	976
731	314
799	322
769	328
761	598
797	608
789	636
817	628
837	638
763	556
801	566
831	520
833	552
889	562
899	590
897	618
935	574
927	502
909	492
887	492
721	426
725	457
761	468
779	452
805	446
853	380
875	380
901	364
861	348
917	401
903	424
947	401
929	434
975	456
967	494
973	339
1035	364
1043	492
1033	518
1031	552
713	532
1063	556
1039	584
1039	610
721	703
739	720
717	774
917	962
829	951
853	898
827	860
829	830
869	832
867	864
921	889
915	862
889	880
931	932
949	910
969	906
989	920
971	950
951	862
971	874
949	880
1053	822
985	832
1015	846
1025	889
995	792
975	774
959	792
939	820
925	839
905	812
877	814
833	802
845	786
861	744
873	782
889	760
895	734
913	774
1041	939
847	1010
803	1012
787	1070
841	1114
877	1142
943	1150
1011	1080
1017	1044
991	1044
1035	1064
1001	996
975	990
933	978
1023	988
1061	994
1063	1170
1067	1116
1003	1204
1079	366
1091	492
1115	512
1137	526
1163	526
1125	566
1093	598
1075	578
1075	610
1153	614
1193	626
1207	608
1183	578
1253	610
1277	512
1371	508
1255	552
1187	650
1193	698
1163	706
1167	727
1195	736
1211	724
1223	708
1219	664
1271	670
1305	684
1097	844
1127	858
1071	912
1125	944
1161	950
1219	826
1117	768
1187	758
1231	760
1229	776
1233	798
1263	834
1241	834
1265	772
1309	758
1341	732
1371	722
1373	760
1367	788
1357	814
1421	653
1375	656
1409	647
1391	934
1111	1004
1103	978
1171	996
1207	1008
1233	976
1227	1020
1257	1016
1261	1048
1221	1064
1259	1084
1129	1138
1125	1174
1113	1148
1077	1150
1081	1108
1097	1086
1093	1062
1139	1024
1129	1052
1131	1078
1125	1112
1143	1118
1205	1164
1363	990
1419	1006
1357	1148
1623	38
1597	18
1635	8
1681	54
1741	148
1771	146
1431	700
1469	830
1505	876
1531	906
1657	820
1571	796
1541	754
1533	966
1445	990
1573	976
1527	1013
1519	1038
1459	1028
1487	1094
1563	1070
1605	1054
1649	1186
1687	1208
