1384	659
1393	690
1371	715
1386	801
1335	865
1306	732
1357	640
1364	602
1305	551
1288	517
1271	571
1252	514
1213	526
1286	485
1288	470
1315	434
1328	463
1343	485
1333	522
1355	556
1399	495
1367	453
1352	416
1337	392
1360	365
1328	361
1294	356
1283	414
1306	316
1328	312
1365	309
1386	280
1352	272
1376	233
1345	243
1384	126
1389	64
1349	120
1372	101
1355	79
1349	25
1386	18
1325	35
1330	77
1328	103
1278	96
1298	133
1328	148
1269	116
1225	111
1250	133
1195	104
1198	138
1171	164
1156	184
1122	165
1129	199
1108	216
1090	228
1073	248
1066	204
1056	262
1081	287
1169	324
1247	257
1267	214
1173	250
1139	290
1029	274
1000	294
997	268
1051	301
1032	319
1037	351
1014	360
1039	385
1031	419
1004	431
973	414
961	360
1034	456
1115	116
1031	504
1032	536
1024	566
1017	583
1027	622
1049	647
1037	679
1002	688
993	666
982	600
982	568
958	471
926	402
902	409
875	434
863	460
855	498
900	515
885	549
914	563
944	510
887	607
931	632
892	674
880	640
895	725
873	733
882	774
875	804
840	801
995	899
1009	870
1017	843
990	818
966	848
936	847
1026	767
1019	725
987	713
934	710
961	744
980	316
988	933
968	1012
960	1038
980	1073
895	1045
890	1011
863	1041
853	1012
819	997
819	1029
831	1070
853	1080
933	1085
966	1149
943	1149
904	1144
956	1190
936	1231
936	1193
890	1207
877	1246
912	1237
899	1266
938	896
926	977
975	985
943	960
807	962
784	957
806	928
770	906
765	1045
772	1077
762	1102
769	1122
777	1160
767	1182
816	1176
853	1188
831	1209
809	1222
828	1254
872	1288
835	1332
804	1307
784	1276
770	1307
758	1219
735	1226
706	1254
682	1393
686	1430
823	1408
789	1418
990	755
885	375
851	843
870	828
907	1112
855	1144
841	1102
755	289
750	326
765	348
752	383
730	380
703	382
682	404
718	419
731	405
745	429
745	456
731	475
740	497
725	514
682	480
706	449
642	1373
601	1362
655	1412
576	1396
586	1467
586	1422
554	1401
540	1361
550	1354
578	1339
547	1339
537	1308
564	1302
588	1283
640	1285
659	1315
676	1340
693	1315
676	1286
677	1219
679	1187
657	1185
643	1170
649	1139
704	1040
733	1024
706	1002
701	975
725	967
740	908
730	881
709	864
703	799
704	772
728	764
733	732
664	722
650	747
633	728
610	739
618	755
627	783
698	897
671	908
676	947
674	1019
674	980
654	967
643	940
649	1046
669	1065
660	1109
620	1107
598	1122
583	1090
545	1077
596	798
557	862
552	884
530	870
483	876
485	892
447	872
496	1285
510	1305
473	1302
459	1275
439	1303
444	1335
464	1406
468	1477
414	1415
405	1337
432	1239
461	1229
471	1261
490	1229
495	1207
486	1185
466	1143
437	1160
420	1187
397	1246
393	1271
343	1281
427	1133
402	1187
402	1143
424	1082
402	1055
403	1012
444	970
463	921
490	935
496	967
439	994
408	979
371	977
217	1139
224	1166
226	1192
271	990
292	1009
307	952
244	980
211	967
244	933
250	906
224	926
194	918
202	877
182	876
343	904
354	848
383	848
407	848
380	891
358	870
321	869
307	848
434	840
297	737
327	744
593	1241
133	857
155	870
106	823
140	826
104	845
65	852
47	815
170	803
175	825
190	791
119	754
89	732
163	744
116	691
75	681
52	684
131	659
116	637
167	634
163	605
114	581
102	549
70	563
236	640
231	613
263	605
297	591
317	610
261	527
212	571
278	507
258	483
341	517
177	531
123	507
94	520
153	490
173	414
222	449
187	465
243	419
285	409
302	392
339	383
371	411
343	433
324	443
300	443
380	438
414	483
437	480
481	507
436	549
422	573
297	656
277	676
266	735
268	776
437	732
444	764
442	806
419	783
354	725
380	725
447	619
476	607
469	566
750	602
488	482
600	520
600	480
559	473
522	475
370	336
358	309
295	343
400	355
354	365
319	314
388	282
420	255
437	263
424	296
388	314
442	243
386	204
628	421
642	451
662	541
603	443
616	383
608	356
642	358
684	345
684	309
684	247
625	213
660	225
632	176
633	152
635	133
649	108
706	108
579	57
589	72
468	1112
618	1204
500	456
473	449
454	460
528	405
508	378
569	356
596	323
616	302
627	248
603	255
566	267
537	267
505	270
486	309
566	292
427	172
481	160
457	179
447	206
539	204
562	203
517	199
486	226
525	162
566	164
610	157
596	218
486	121
510	104
520	93
567	98
512	57
486	49
503	142
652	323
