209	43
221	106
202	135
224	166
235	190
231	253
245	275
270	321
231	326
184	291
180	312
168	246
276	145
272	88
385	32
376	72
355	116
350	148
339	173
309	190
291	177
312	241
336	262
311	305
245	49
411	230
417	256
382	278
411	298
397	327
465	321
493	214
449	206
458	167
522	184
373	435
346	475
334	446
339	509
366	513
397	512
400	477
398	427
421	445
433	465
432	502
407	541
480	398
483	452
491	504
513	532
516	563
487	568
493	621
475	651
442	641
584	283
586	254
643	311
616	360
637	365
603	411
423	692
475	704
456	755
824	119
849	68
878	46
906	49
949	86
909	100
855	141
867	164
897	171
915	152
920	174
948	132
974	135
999	132
1031	148
1076	136
1066	113
1037	173
1043	209
1077	227
1048	257
1054	279
1015	315
989	272
1006	235
979	230
961	221
916	240
868	259
718	202
638	120
733	40
560	555
640	611
611	679
1118	1162
1157	1200
1157	1171
1163	1127
1176	1092
1207	1091
1235	1101
1261	1099
1278	1117
1291	1163
1264	1174
1240	1207
1213	1210
1175	1232
1188	1249
1303	1214
1326	1187
1239	1053
1175	1034
1155	1048
1310	1098
1332	1126
1425	1178
1457	1143
1496	1144
1499	1192
1437	1227
1451	1251
1400	1240
1396	1267
1486	1230
1517	1229
1509	1259
1534	1184
1563	1169
1626	1226
1662	1208
1653	1159
1688	1176
1720	1142
1681	1128
1656	1115
1584	1121
1717	1200
1607	1284
1594	1249
1559	1290
1527	1300
1726	1267
1432	1299
1610	17
1581	17
1630	13
1659	8
1664	35
1652	61
1629	35
1620	54
1627	102
1630	136
1571	115
1589	187
1614	199
1642	186
1651	206
1642	256
1675	238
1675	215
1674	291
1696	298
1719	254
1706	182
1723	144
1700	132
1671	86
1671	150
1717	660
1700	702
1557	803
1525	798
1486	801
1489	785
1463	810
1464	787
1504	740
1531	740
1470	744
1431	726
1386	702
1543	705
1498	701
1547	736
1441	688
1427	660
1429	625
1432	580
1480	590
1464	536
1466	502
1531	487
1504	526
1512	566
1392	592
1387	625
1365	609
1571	579
1544	564
1559	525
1595	551
1572	648
1555	622
1563	667
1587	718
1549	596
1598	602
487	784
497	839
468	874
471	894
472	913
487	938
501	971
526	976
551	990
577	1012
579	970
618	995
641	970
605	915
632	928
701	963
705	987
707	893
683	880
691	836
631	807
619	762
581	811
548	792
510	763
608	730
545	730
512	711
549	682
536	602
500	365
677	705
651	715
712	766
739	768
775	726
792	696
736	660
727	686
800	824
827	842
816	875
832	900
856	929
885	945
910	939
941	929
986	915
973	884
983	862
1011	845
1000	794
996	760
996	721
955	712
913	692
872	752
851	737
840	762
843	806
1051	822
1091	817
1037	759
670	583
637	544
627	496
656	488
689	494
669	522
705	519
736	513
723	574
787	567
772	589
824	579
772	519
798	509
771	477
728	454
750	401
725	397
714	419
647	414
734	365
791	371
803	355
682	998
867	350
897	375
901	403
980	413
957	395
931	382
916	429
872	470
885	500
897	539
869	560
851	541
883	590
906	608
916	564
947	542
980	541
951	574
987	573
939	528
990	513
955	494
992	448
938	459
957	442
964	464
1034	449
1028	486
1072	542
1082	590
1117	598
1127	612
1044	603
1038	554
1021	603
1009	637
1054	659
1347	478
1527	420
1437	315
1361	238
827	199
772	167
724	171
606	78
619	46
568	14
576	75
654	192
672	35
705	16
164	176
133	65
426	854
773	1127
779	1104
859	1142
877	1162
887	1185
979	1190
933	1136
1691	1280
1675	1239
1635	1275
1155	890
1381	1008
1406	1011
1432	1075
1309	891
