96	644
142	650
136	596
178	574
87	684
89	726
153	706
138	745
182	758
46	726
34	774
56	847
206	866
147	952
151	1034
136	1091
56	1076
123	1173
257	1235
147	1294
250	1402
228	1342
285	1327
310	1431
358	1473
393	1556
440	1528
414	1446
411	1376
360	1371
314	1281
400	1234
457	1263
486	1303
523	1336
533	1404
554	1444
603	1473
554	1563
479	1578
603	1596
654	1666
786	1640
944	1572
916	1492
845	1473
801	1420
706	1435
601	1332
568	1360
565	1285
566	1237
513	1206
548	1182
524	1148
642	1274
653	1316
689	1267
762	1292
834	1226
872	1056
751	1071
852	1018
883	950
819	928
770	935
847	856
927	869
989	836
918	761
905	699
814	668
817	607
744	585
720	551
722	626
678	657
713	714
656	715
577	648
583	899
605	955
601	1008
488	1083
398	1098
367	1126
242	1032
241	964
328	924
380	915
385	961
455	873
513	915
539	842
469	818
455	721
438	578
354	516
317	496
447	527
466	479
497	529
576	527
557	472
656	463
671	410
685	358
731	324
746	294
706	287
665	316
616	342
523	335
618	254
660	228
782	179
804	250
869	232
828	300
799	380
729	434
810	454
865	494
964	503
962	466
903	428
958	342
1015	333
971	234
1063	243
1044	183
988	153
1136	216
1158	300
1233	269
1260	230
898	1689
1242	1695
1242	1638
1324	1657
1317	1605
1328	1525
1374	1519
1471	1607
1497	1528
1590	1484
1550	1387
1524	1338
1480	1391
1105	1490
1681	1327
1627	1235
1601	1256
1573	1213
1661	1221
1791	1316
1758	1230
1727	1279
1711	1098
1747	1078
1868	1105
1833	1012
1863	963
1702	985
1738	957
1529	966
1465	919
1376	921
1248	869
1172	860
1264	825
1237	778
1204	739
1193	690
1154	732
1551	906
1548	838
1577	723
1595	666
1658	677
1720	695
1735	668
1773	697
1725	593
1844	721
1736	538
1676	538
1627	520
1616	432
1561	375
1460	520
1480	563
1487	615
1462	646
1222	477
1194	527
1129	516
1103	457
1152	444
1074	368
1249	412
1271	327
1401	272
1390	410
1174	1592
