43	59
62	47
119	29
92	56
178	17
155	39
98	94
25	157
48	197
28	207
5	247
33	326
93	287
98	309
113	339
210	102
173	144
148	152
228	134
250	169
250	232
158	224
133	247
190	249
185	277
200	304
180	329
268	364
175	114
198	82
280	22
305	54
293	294
38	399
188	426
205	406
220	379
295	391
290	434
238	474
200	459
113	469
13	489
15	456
13	539
35	556
55	551
30	581
8	611
88	564
98	531
133	509
90	594
113	614
145	616
188	649
198	626
255	631
228	651
225	676
240	604
203	584
258	539
288	574
15	699
18	746
43	729
78	694
103	711
170	741
138	721
170	704
83	766
50	799
28	846
30	881
13	919
80	916
90	966
115	943
118	988
145	948
155	978
175	916
200	971
213	941
250	938
283	953
225	869
165	859
185	879
195	839
185	811
135	784
185	776
280	786
253	814
250	846
283	831
90	1073
245	1101
293	916
160	1203
245	1218
208	1261
303	1141
285	1286
93	1466
145	1463
145	1498
170	1541
140	1558
5	1680
13	1715
38	1783
75	1790
113	1820
85	1845
163	1820
195	1803
208	1825
245	1643
238	1610
303	1638
333	49
413	27
363	34
403	112
413	139
380	154
378	207
385	239
388	272
320	264
338	304
420	254
500	299
523	319
540	334
585	331
583	302
598	264
618	304
575	204
545	192
568	159
533	164
500	154
488	122
440	104
465	104
540	132
603	366
390	476
430	399
455	411
510	384
533	439
495	506
503	556
555	539
580	519
508	479
420	554
430	584
378	594
390	624
355	651
400	651
440	641
388	559
380	731
415	704
483	706
615	399
468	749
448	794
488	814
458	859
423	826
418	854
395	839
388	804
368	1063
393	998
363	914
503	761
565	766
535	836
575	829
580	951
615	936
503	1033
475	1023
460	1048
440	1088
420	748
513	1083
533	1041
543	1071
573	1048
595	1076
610	1116
490	1376
410	1311
430	1268
420	1231
425	1198
430	1176
460	1203
493	1206
470	1238
470	1268
455	1128
498	1141
518	1163
580	1136
555	1156
585	1163
613	1303
585	1293
523	1276
513	1298
370	1680
403	1708
395	1565
420	1778
390	1835
528	1820
515	1788
468	1793
588	1820
635	254
685	144
660	174
660	207
647	334
690	341
712	359
730	292
802	319
650	671
672	681
705	694
732	691
762	696
730	641
767	631
780	596
805	629
837	599
837	564
827	539
847	501
807	501
785	499
755	484
722	476
675	491
660	531
665	584
665	634
757	534
902	621
882	656
892	686
845	721
790	731
635	429
680	434
687	881
670	849
707	851
752	809
757	774
675	764
637	973
930	1006
905	976
787	1041
820	1026
847	1023
807	1071
847	1078
877	1091
915	1066
812	963
782	1016
745	996
742	1023
755	963
737	931
750	869
662	1193
635	1208
642	1331
670	1346
697	1353
732	1346
722	1361
750	1311
757	1278
785	1246
752	1223
740	1203
730	1178
695	1183
667	1471
650	1491
762	1433
900	1358
925	1346
915	1381
902	1226
840	1191
727	1858
802	1511
700	1501
705	1531
1007	431
1135	934
1215	1436
