9	52
39	24
31	246
39	229
54	214
76	184
100	172
112	139
113	103
160	114
220	73
244	30
34	393
100	330
122	339
178	282
311	139
535	28
536	60
502	66
478	90
451	97
446	120
415	124
410	145
377	156
370	193
362	219
362	250
331	243
302	271
281	285
260	315
233	333
229	364
233	399
260	375
247	423
194	423
167	423
197	441
154	429
107	441
175	459
191	483
160	487
134	474
148	505
62	570
98	565
142	546
179	538
184	517
206	558
175	579
223	583
217	526
248	562
184	601
167	627
149	645
134	672
122	699
127	736
92	752
92	709
98	693
97	672
107	646
68	669
51	799
48	872
27	892
57	928
97	937
115	974
89	983
30	956
22	1003
54	1246
211	1109
250	1111
287	1120
296	1105
271	1156
364	1183
332	1145
374	1156
241	953
209	905
193	844
164	835
136	836
193	806
214	836
233	782
197	746
185	715
176	696
163	672
154	729
238	895
266	905
268	934
218	700
247	697
227	667
238	639
266	673
301	688
323	726
247	729
254	761
263	787
290	779
310	775
314	809
292	823
340	838
335	871
346	901
350	923
380	913
371	871
371	962
319	986
299	965
277	983
325	1022
364	1042
355	1007
382	1019
388	1001
407	997
403	959
406	1030
431	1070
434	1106
455	1112
472	1094
481	1136
494	1112
514	1087
542	1106
524	1151
545	1174
515	1202
485	1327
484	1369
454	1337
521	1337
452	1297
436	1264
202	1367
236	1319
158	1405
71	1429
37	1361
337	1396
530	1438
578	1427
583	1381
610	1390
599	1168
626	1189
662	1163
659	1139
680	1211
689	1171
718	1199
734	1187
739	1162
760	1177
764	1141
773	1126
788	1097
758	1084
752	1070
722	1073
689	1087
662	1079
640	1064
511	1043
514	1016
521	997
518	955
466	1006
488	925
517	914
488	872
472	898
442	887
443	869
415	884
593	1012
586	958
613	986
640	1013
641	965
656	986
671	953
700	977
734	998
727	950
689	919
667	890
649	863
775	1196
794	1220
809	1207
827	1199
847	1199
875	1222
896	1222
931	1205
955	1207
982	1184
1001	1195
1025	1180
1048	1171
1067	1153
1114	1141
1111	1175
1093	1219
1111	1232
1109	1264
1132	1279
1132	1306
1097	1325
1102	1352
1147	1415
1100	1429
1072	1438
1042	1442
1040	1414
989	1444
847	1451
776	1447
734	1447
811	1375
893	1402
629	1280
533	1258
547	1291
658	1247
982	1312
961	1285
952	1243
1003	1258
1030	1279
1246	1319
1177	1283
1247	1283
1277	1264
1297	1300
1297	1334
1286	1366
1330	1438
1301	1444
1337	1406
1339	1357
1334	1285
1361	1285
1424	1445
1445	1429
1459	1399
1492	1385
1474	1367
1492	1351
1498	1418
1541	1417
1562	1409
1523	1358
1560	1382
1471	1447
1145	1178
1175	1192
1166	1157
1069	1102
1090	1078
980	1150
896	1142
881	1115
925	1114
934	1079
961	1100
929	1054
904	1049
875	1048
862	1078
893	1076
847	1030
814	1046
361	731
308	636
290	586
317	547
344	522
320	496
292	472
278	502
275	436
286	406
307	427
332	417
370	408
373	352
385	333
374	294
335	276
403	274
406	301
442	306
460	306
484	321
431	336
505	360
524	355
520	390
469	390
430	411
457	435
437	469
428	517
376	478
397	430
392	526
389	555
374	588
349	606
407	589
421	568
440	556
467	556
473	511
491	468
512	559
500	589
464	580
446	592
419	613
424	649
377	636
421	730
470	763
467	723
497	746
502	769
484	809
514	802
536	802
565	836
563	800
514	333
541	322
578	324
551	265
578	249
566	186
586	156
587	121
589	96
599	69
586	40
611	30
634	75
661	64
664	103
625	112
646	159
500	132
442	160
601	217
607	252
611	279
626	301
616	333
572	363
580	408
580	438
533	444
577	481
556	484
562	523
526	537
571	564
521	609
542	637
547	682
521	655
572	714
577	751
596	782
604	823
604	857
533	854
629	797
638	764
655	796
680	874
718	893
737	847
706	862
698	835
700	809
683	763
650	733
619	734
595	737
599	685
620	699
650	709
683	723
721	731
754	733
778	773
793	823
770	844
745	808
722	773
815	809
836	823
806	847
788	878
755	920
637	646
614	616
611	592
658	610
622	555
641	510
661	538
616	462
650	454
680	444
676	418
715	438
719	403
656	375
661	319
656	252
674	231
640	219
703	244
736	244
772	246
757	217
737	199
706	153
686	141
689	94
710	99
733	85
745	46
769	49
770	87
799	94
820	88
826	58
859	67
863	21
892	102
826	166
784	186
782	154
740	127
814	220
836	198
803	270
851	268
832	310
841	339
832	358
806	375
760	372
751	402
767	430
758	462
788	472
775	493
719	475
691	550
718	564
746	594
749	553
785	579
773	535
728	522
797	510
841	508
869	528
892	555
881	574
862	601
841	579
817	565
715	634
775	711
784	688
802	666
805	636
806	606
830	624
865	637
850	658
836	709
791	752
841	769
559	967
844	977
839	1006
875	1001
866	964
889	928
880	898
862	833
911	895
931	937
919	965
901	1000
935	1004
955	1039
962	974
976	923
1010	946
998	904
1012	877
986	845
986	817
986	790
991	763
980	739
940	778
911	784
703	358
820	424
842	408
863	390
874	421
910	423
886	511
920	478
928	525
958	498
916	591
952	445
925	402
953	409
988	390
965	363
901	348
901	384
889	316
925	304
869	288
899	156
923	108
922	859
1031	974
1055	1000
1073	1031
1117	1046
1135	1075
1156	1090
1157	1024
1169	988
1136	967
1103	958
1081	931
1091	983
1132	934
1078	904
1105	874
1109	836
1109	805
1043	797
1055	856
1018	752
1009	730
1039	766
1064	775
1085	778
1108	775
1129	757
1111	740
1109	717
1096	687
1136	688
1147	729
1150	797
1165	782
1172	815
1183	790
967	303
994	282
980	220
1021	258
1025	292
1007	319
1036	340
1057	283
1034	234
1063	231
1090	223
1118	207
1015	175
956	163
961	111
983	141
995	91
1004	52
1031	48
1000	21
968	15
896	37
1066	43
1025	19
1075	132
1103	108
1067	103
1022	145
1046	171
1096	148
1117	165
1139	97
1154	76
1175	54
1156	30
1139	54
1181	97
1379	49
1391	33
1408	69
1387	88
1382	109
1412	109
1355	195
1343	226
1366	247
1405	238
1375	217
1436	210
1474	198
1490	163
1504	151
1516	124
1492	76
1478	61
1511	52
1536	30
1554	46
1568	94
1530	201
1510	214
1501	241
1460	250
1484	271
1462	306
1483	316
1466	348
1411	358
1406	388
1454	423
1471	436
1505	456
1538	430
1559	463
1557	388
1518	336
1526	309
1457	159
1370	159
1175	731
1196	696
1208	767
1232	808
1199	877
1172	889
1213	904
1244	1075
1267	1084
1297	1090
1324	1100
1282	1043
1259	1028
1276	911
1273	877
1274	839
1274	784
1297	784
1264	760
1268	723
1324	784
1318	754
1298	829
1306	872
1328	907
1348	865
1336	958
1369	937
1399	961
1405	899
1417	856
1438	875
1454	862
1433	907
1471	898
1468	959
1441	997
1474	1003
1447	1031
1439	1061
1439	1105
1429	1139
1447	1210
1484	1226
1535	1226
1545	1256
1499	1196
1478	1154
1510	1183
1556	1189
1527	1132
1499	1100
1505	1045
1518	1015
1483	835
1453	782
1454	817
1439	818
1402	827
1433	739
1465	749
1517	766
1498	731
1513	697
1501	687
1547	664
1563	681
1556	724
1529	845
1510	799
1505	826
1504	877
1499	959
1484	19
539	130
979	964
1208	1318
1220	1231
1228	1378
1276	1397
1169	1379
1256	1415
1388	1345
1387	1295
1456	1331
1364	1429
